DrawDate,Match 6 Prize,Match 6 Winners,Match 6 Total,Match 5 plus Bonus Prize,Match 5 plus Bonus Winners,Match 5 plus Bonus Total,Match 5 Prize,Match 5 Winners,Match 5 Total,Match 4 plus Bonus Prize,Match 4 plus Bonus Winners,Match 4 plus Bonus Total,Match 4 Prize,Match 4 Winners,Match 4 Total,Match 3 plus Bonus Prize,Match 3 plus Bonus Winners,Match 3 plus Bonus Total,Match 3 Prize,Match 3 Winners,Match 3 Total,Match 2 plus Bonus Prize,Match 2 plus Bonus Winners,Match 2 plus Bonus Total
2020-11-11,1000000,0,0,5000,0,0,500,12,6000,50,35,1750,20,665,13300,10,1128,11280,3,11965,35895,2,10713,21426
2020-11-07,1000000,0,0,5000,0,0,500,17,8500,50,48,2400,20,989,19780,10,1310,13100,3,18638,55914,2,12958,25916
2020-11-04,1000000,1,1000000,5000,2,10000,500,16,8000,50,38,1900,20,743,14860,10,1115,11150,3,13302,39906,2,11112,22224
2020-10-31,1000000,0,0,5000,1,5000,500,21,10500,50,52,2600,20,1148,22960,10,1738,17380,3,19200,57600,2,16946,33892
2020-10-28,1000000,0,0,5000,0,0,500,12,6000,50,32,1600,20,788,15760,10,872,8720,3,15086,45258,2,8631,17262
2020-10-24,1000000,0,0,5000,0,0,500,16,8000,50,59,2950,20,1128,22560,10,1386,13860,3,18900,56700,2,13288,26576
2020-10-21,1000000,0,0,5000,0,0,500,7,3500,50,29,1450,20,593,11860,10,785,7850,3,11053,33159,2,7928,15856
2020-10-17,1000000,0,0,5000,2,10000,500,23,11500,50,70,3500,20,1183,23660,10,1825,18250,3,18700,56100,2,15108,30216
2020-10-14,1000000,0,0,5000,2,10000,500,13,6500,50,37,1850,20,721,14420,10,757,7570,3,12706,38118,2,7516,15032
2020-10-10,1000000,0,0,5000,0,0,500,25,12500,50,49,2450,20,1044,20880,10,1430,14300,3,17767,53301,2,13374,26748
2020-10-07,1000000,0,0,5000,1,5000,500,17,8500,50,44,2200,20,875,17500,10,893,8930,3,14675,44025,2,8062,16124
2020-10-03,1000000,0,0,5000,1,5000,500,17,8500,50,63,3150,20,1170,23400,10,1465,14650,3,19288,57864,2,13696,27392
2020-09-30,1000000,0,0,5000,0,0,500,6,3000,50,23,1150,20,568,11360,10,802,8020,3,10473,31419,2,8683,17366
2020-09-26,1000000,0,0,5000,0,0,500,18,9000,50,53,2650,20,968,19360,10,1141,11410,3,17372,52116,2,10506,21012
2020-09-23,1000000,0,0,5000,2,10000,500,30,15000,50,32,1600,20,1179,23580,10,942,9420,3,17037,51111,2,8458,16916
2020-09-19,1000000,0,0,5000,2,10000,500,17,8500,50,37,1850,20,926,18520,10,1179,11790,3,15375,46125,2,12567,25134
2020-09-16,1000000,0,0,5000,0,0,500,15,7500,50,29,1450,20,656,13120,10,761,7610,3,11930,35790,2,7696,15392
2020-09-12,1000000,0,0,5000,0,0,500,21,10500,50,58,2900,20,1075,21500,10,1559,15590,3,18436,55308,2,13625,27250
2020-09-09,1000000,0,0,5000,1,5000,500,12,6000,50,37,1850,20,580,11600,10,809,8090,3,10171,30513,2,9115,18230
2020-09-05,1000000,0,0,5000,0,0,500,25,12500,50,39,1950,20,950,19000,10,1091,10910,3,15614,46842,2,11688,23376
2020-09-02,1000000,0,0,5000,0,0,500,6,3000,50,30,1500,20,595,11900,10,720,7200,3,9923,29769,2,7280,14560
2020-08-29,1000000,0,0,5000,0,0,500,16,8000,50,37,1850,20,780,15600,10,1118,11180,3,14615,43845,2,10799,21598
2020-08-26,1000000,0,0,5000,0,0,500,12,6000,50,25,1250,20,648,12960,10,805,8050,3,11937,35811,2,8058,16116
2020-08-22,1000000,0,0,5000,0,0,500,8,4000,50,38,1900,20,864,17280,10,1151,11510,3,15353,46059,2,11017,22034
2020-08-19,1000000,0,0,5000,0,0,500,10,5000,50,27,1350,20,605,12100,10,812,8120,3,11537,34611,2,7756,15512
2020-08-15,1000000,0,0,5000,1,5000,500,22,11000,50,52,2600,20,1184,23680,10,1520,15200,3,19968,59904,2,15136,30272
2020-08-12,1000000,0,0,5000,0,0,500,19,9500,50,43,2150,20,999,19980,10,1524,15240,3,16206,48618,2,12305,24610
2020-08-08,1000000,0,0,5000,0,0,500,16,8000,50,55,2750,20,1002,20040,10,1241,12410,3,18253,54759,2,12349,24698
2020-08-05,1000000,0,0,5000,0,0,500,16,8000,50,33,1650,20,735,14700,10,1163,11630,3,13344,40032,2,10933,21866
2020-08-01,1000000,0,0,5000,2,10000,500,21,10500,50,53,2650,20,1378,27560,10,1381,13810,3,23236,69708,2,12945,25890
2020-07-29,1000000,0,0,5000,0,0,500,20,10000,50,38,1900,20,861,17220,10,1164,11640,3,14213,42639,2,10534,21068
2020-07-25,1000000,0,0,5000,2,10000,500,37,18500,50,85,4250,20,1492,29840,10,1849,18490,3,21939,65817,2,15508,31016
2020-07-22,1000000,0,0,5000,0,0,500,12,6000,50,35,1750,20,724,14480,10,958,9580,3,12874,38622,2,9696,19392
2020-07-18,1000000,0,0,5000,0,0,500,19,9500,50,45,2250,20,799,15980,10,1122,11220,3,13868,41604,2,10892,21784
2020-07-15,1000000,0,0,5000,0,0,500,14,7000,50,28,1400,20,629,12580,10,811,8110,3,11549,34647,2,7737,15474
2020-07-11,1000000,1,1000000,5000,0,0,500,17,8500,50,42,2100,20,812,16240,10,1184,11840,3,14519,43557,2,11450,22900
2020-07-08,1000000,0,0,5000,0,0,500,14,7000,50,52,2600,20,756,15120,10,1156,11560,3,13455,40365,2,10758,21516
2020-07-04,1000000,0,0,5000,3,15000,500,14,7000,50,63,3150,20,964,19280,10,1638,16380,3,16807,50421,2,15892,31784
2020-07-01,1000000,0,0,5000,0,0,500,13,6500,50,22,1100,20,599,11980,10,804,8040,3,9583,28749,2,7179,14358
2020-06-27,1000000,0,0,5000,1,5000,500,23,11500,50,60,3000,20,1118,22360,10,1868,18680,3,18727,56181,2,16302,32604
2020-06-24,1000000,0,0,5000,0,0,500,13,6500,50,39,1950,20,829,16580,10,1189,11890,3,14000,42000,2,11190,22380
2020-06-20,1000000,0,0,5000,0,0,500,21,10500,50,48,2400,20,1150,23000,10,1398,13980,3,19165,57495,2,13308,26616
2020-06-17,1000000,0,0,5000,0,0,500,31,15500,50,39,1950,20,1222,24440,10,1246,12460,3,18220,54660,2,10651,21302
2020-06-13,1000000,0,0,5000,0,0,500,18,9000,50,59,2950,20,1006,20120,10,1624,16240,3,18083,54249,2,15142,30284
2020-06-10,1000000,0,0,5000,0,0,500,17,8500,50,36,1800,20,687,13740,10,1120,11200,3,12651,37953,2,11098,22196
2020-06-06,1000000,0,0,5000,0,0,500,27,13500,50,63,3150,20,1040,20800,10,1492,14920,3,18081,54243,2,14862,29724
2020-06-03,1000000,0,0,5000,1,5000,500,13,6500,50,46,2300,20,680,13600,10,1029,10290,3,12277,36831,2,9996,19992
2020-05-30,1000000,0,0,5000,0,0,500,20,10000,50,48,2400,20,914,18280,10,1366,13660,3,16587,49761,2,14000,28000
2020-05-27,1000000,0,0,5000,1,5000,500,14,7000,50,27,1350,20,753,15060,10,995,9950,3,11722,35166,2,10053,20106
2020-05-23,1000000,0,0,5000,3,15000,500,29,14500,50,90,4500,20,1232,24640,10,1929,19290,3,19451,58353,2,16384,32768
2020-05-20,1000000,1,1000000,5000,0,0,500,9,4500,50,34,1700,20,634,12680,10,877,8770,3,11581,34743,2,9123,18246
2020-05-16,1000000,0,0,5000,1,5000,500,13,6500,50,34,1700,20,763,15260,10,986,9860,3,12911,38733,2,9768,19536
2020-05-13,1000000,0,0,5000,0,0,500,17,8500,50,66,3300,20,846,16920,10,1148,11480,3,13542,40626,2,10184,20368
2020-05-09,1000000,0,0,5000,0,0,500,12,6000,50,39,1950,20,774,15480,10,1110,11100,3,13857,41571,2,11632,23264
2020-05-06,1000000,1,1000000,5000,1,5000,500,8,4000,50,44,2200,20,688,13760,10,1092,10920,3,11941,35823,2,10530,21060
2020-05-02,1000000,0,0,5000,0,0,500,15,7500,50,45,2250,20,926,18520,10,1060,10600,3,15892,47676,2,10242,20484
2020-04-29,1000000,0,0,5000,0,0,500,26,13000,50,31,1550,20,1374,27480,10,835,8350,3,17018,51054,2,7483,14966
2020-04-25,1000000,0,0,5000,1,5000,500,11,5500,50,52,2600,20,854,17080,10,1211,12110,3,14712,44136,2,12453,24906
2020-04-22,1000000,0,0,5000,0,0,500,10,5000,50,27,1350,20,562,11240,10,678,6780,3,10997,32991,2,6685,13370
2020-04-18,1000000,0,0,5000,0,0,500,16,8000,50,47,2350,20,914,18280,10,1153,11530,3,15377,46131,2,11901,23802
2020-04-15,1000000,0,0,5000,1,5000,500,16,8000,50,39,1950,20,990,19800,10,964,9640,3,16734,50202,2,8990,17980
2020-04-11,1000000,0,0,5000,1,5000,500,20,10000,50,48,2400,20,1082,21640,10,1310,13100,3,17776,53328,2,13792,27584
2020-04-08,1000000,0,0,5000,1,5000,500,30,15000,50,50,2500,20,1074,21480,10,1235,12350,3,16314,48942,2,11022,22044
2020-04-04,1000000,0,0,5000,0,0,500,20,10000,50,50,2500,20,817,16340,10,1276,12760,3,14877,44631,2,12179,24358
2020-04-01,1000000,1,1000000,5000,0,0,500,14,7000,50,19,950,20,667,13340,10,706,7060,3,11545,34635,2,7141,14282
2020-03-28,1000000,0,0,5000,0,0,500,23,11500,50,38,1900,20,829,16580,10,969,9690,3,14527,43581,2,9657,19314
2020-03-25,1000000,0,0,5000,1,5000,500,12,6000,50,43,2150,20,758,15160,10,1119,11190,3,12302,36906,2,10168,20336
2020-03-21,1000000,0,0,5000,0,0,500,18,9000,50,37,1850,20,807,16140,10,1228,12280,3,14904,44712,2,12938,25876
2020-03-18,1000000,0,0,5000,1,5000,500,21,10500,50,34,1700,20,741,14820,10,983,9830,3,12468,37404,2,9619,19238
2020-03-14,1000000,0,0,5000,0,0,500,23,11500,50,31,1550,20,884,17680,10,1287,12870,3,15418,46254,2,13685,27370
2020-03-11,1000000,1,1000000,5000,1,5000,500,22,11000,50,97,4850,20,1111,22220,10,1618,16180,3,15737,47211,2,12706,25412
2020-03-07,1000000,0,0,5000,1,5000,500,24,12000,50,41,2050,20,1015,20300,10,1380,13800,3,17061,51183,2,12394,24788
2020-03-04,1000000,0,0,5000,0,0,500,16,8000,50,35,1750,20,508,10160,10,873,8730,3,10359,31077,2,8866,17732
2020-02-29,1000000,0,0,5000,0,0,500,17,8500,50,67,3350,20,1138,22760,10,1723,17230,3,18581,55743,2,14928,29856
2020-02-26,1000000,0,0,5000,1,5000,500,13,6500,50,27,1350,20,606,12120,10,907,9070,3,11915,35745,2,9162,18324
2020-02-22,1000000,0,0,5000,1,5000,500,18,9000,50,46,2300,20,781,15620,10,1084,10840,3,14386,43158,2,10099,20198
2020-02-19,1000000,0,0,5000,0,0,500,9,4500,50,30,1500,20,575,11500,10,885,8850,3,11058,33174,2,9014,18028
2020-02-15,1000000,0,0,5000,0,0,500,15,7500,50,50,2500,20,815,16300,10,1187,11870,3,13969,41907,2,11886,23772
2020-02-12,1000000,0,0,5000,1,5000,500,9,4500,50,38,1900,20,825,16500,10,650,6500,3,13021,39063,2,5958,11916
2020-02-08,1000000,0,0,5000,1,5000,500,23,11500,50,41,2050,20,942,18840,10,1270,12700,3,17101,51303,2,12117,24234
2020-02-05,1000000,0,0,5000,0,0,500,14,7000,50,32,1600,20,532,10640,10,790,7900,3,10137,30411,2,8227,16454
2020-02-01,1000000,0,0,5000,1,5000,500,18,9000,50,48,2400,20,850,17000,10,961,9610,3,15333,45999,2,9277,18554
2020-01-29,1000000,0,0,5000,0,0,500,18,9000,50,42,2100,20,888,17760,10,904,9040,3,15415,46245,2,8219,16438
2020-01-25,1000000,1,1000000,5000,2,10000,500,22,11000,50,81,4050,20,1353,27060,10,2120,21200,3,20790,62370,2,17900,35800
2020-01-22,1000000,0,0,5000,0,0,500,13,6500,50,33,1650,20,690,13800,10,852,8520,3,13147,39441,2,7562,15124
2020-01-18,1000000,0,0,5000,0,0,500,18,9000,50,40,2000,20,862,17240,10,1200,12000,3,15429,46287,2,12116,24232
2020-01-15,1000000,0,0,5000,0,0,500,21,10500,50,43,2150,20,801,16020,10,1093,10930,3,13718,41154,2,10324,20648
2020-01-11,1000000,0,0,5000,1,5000,500,15,7500,50,47,2350,20,875,17500,10,1235,12350,3,16127,48381,2,13193,26386
2020-01-08,1000000,0,0,5000,1,5000,500,21,10500,50,33,1650,20,737,14740,10,884,8840,3,13041,39123,2,8985,17970
2020-01-04,1000000,0,0,5000,0,0,500,15,7500,50,35,1750,20,795,15900,10,1152,11520,3,14932,44796,2,11342,22684
2020-01-01,1000000,0,0,5000,0,0,500,6,3000,50,46,2300,20,555,11100,10,865,8650,3,10460,31380,2,8897,17794
2019-12-28,1000000,0,0,5000,0,0,500,17,8500,50,47,2350,20,806,16120,10,1229,12290,3,14077,42231,2,12081,24162
2019-12-25,1000000,0,0,5000,0,0,500,27,13500,50,40,2000,20,862,17240,10,1222,12220,3,14960,44880,2,11745,23490
2019-12-21,1000000,0,0,5000,2,10000,500,24,12000,50,47,2350,20,943,18860,10,1328,13280,3,16240,48720,2,13642,27284
2019-12-18,1000000,0,0,5000,0,0,500,5,2500,50,23,1150,20,472,9440,10,715,7150,3,9014,27042,2,7448,14896
2019-12-14,1000000,0,0,5000,0,0,500,19,9500,50,61,3050,20,1007,20140,10,1508,15080,3,16894,50682,2,13811,27622
2019-12-11,1000000,0,0,5000,0,0,500,9,4500,50,31,1550,20,576,11520,10,1130,11300,3,10412,31236,2,8895,17790
2019-12-07,1000000,0,0,5000,0,0,500,27,13500,50,61,3050,20,955,19100,10,1597,15970,3,17252,51756,2,14369,28738
2019-12-04,1000000,0,0,5000,0,0,500,18,9000,50,41,2050,20,814,16280,10,1000,10000,3,13348,40044,2,9866,19732
2019-11-30,1000000,0,0,5000,0,0,500,16,8000,50,43,2150,20,870,17400,10,1176,11760,3,15553,46659,2,12114,24228
2019-11-27,1000000,0,0,5000,0,0,500,13,6500,50,49,2450,20,626,12520,10,932,9320,3,10631,31893,2,9286,18572
2019-11-23,1000000,0,0,5000,1,5000,500,52,26000,50,63,3150,20,1619,32380,10,1438,14380,3,22255,66765,2,12948,25896
2019-11-20,1000000,0,0,5000,1,5000,500,5,2500,50,37,1850,20,608,12160,10,837,8370,3,10140,30420,2,7804,15608
2019-11-16,1000000,0,0,5000,0,0,500,22,11000,50,50,2500,20,962,19240,10,1453,14530,3,16642,49926,2,13216,26432
2019-11-13,1000000,0,0,5000,1,5000,500,14,7000,50,28,1400,20,823,16460,10,743,7430,3,13360,40080,2,7415,14830
2019-11-09,1000000,0,0,5000,0,0,500,24,12000,50,42,2100,20,725,14500,10,1059,10590,3,13420,40260,2,10470,20940
2019-11-06,1000000,0,0,5000,0,0,500,7,3500,50,23,1150,20,490,9800,10,771,7710,3,9734,29202,2,8034,16068
2019-11-02,1000000,0,0,5000,0,0,500,16,8000,50,51,2550,20,1079,21580,10,1038,10380,3,17311,51933,2,9873,19746
2019-10-30,1000000,0,0,5000,0,0,500,13,6500,50,32,1600,20,486,9720,10,839,8390,3,9894,29682,2,9856,19712
2019-10-26,1000000,0,0,5000,1,5000,500,14,7000,50,29,1450,20,763,15260,10,1033,10330,3,12865,38595,2,10856,21712
2019-10-23,1000000,0,0,5000,1,5000,500,13,6500,50,36,1800,20,659,13180,10,954,9540,3,11561,34683,2,9364,18728
2019-10-19,1000000,0,0,5000,1,5000,500,19,9500,50,39,1950,20,995,19900,10,1219,12190,3,17758,53274,2,11281,22562
2019-10-16,1000000,0,0,5000,0,0,500,16,8000,50,35,1750,20,618,12360,10,1024,10240,3,11500,34500,2,10669,21338
2019-10-12,1000000,0,0,5000,1,5000,500,10,5000,50,53,2650,20,924,18480,10,1231,12310,3,16064,48192,2,12687,25374
2019-10-09,1000000,0,0,5000,2,10000,500,9,4500,50,29,1450,20,605,12100,10,865,8650,3,10892,32676,2,8842,17684
2019-10-05,1000000,0,0,5000,0,0,500,12,6000,50,55,2750,20,933,18660,10,1322,13220,3,16059,48177,2,12926,25852
2019-10-02,1000000,0,0,5000,0,0,500,20,10000,50,31,1550,20,559,11180,10,799,7990,3,9563,28689,2,7963,15926
2019-09-29,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-28,1000000,0,0,5000,1,5000,500,19,9500,50,35,1750,20,847,16940,10,1432,14320,3,15070,45210,2,14470,28940
2019-09-25,1000000,0,0,5000,0,0,500,12,6000,50,31,1550,20,554,11080,10,783,7830,3,9363,28089,2,8228,16456
2019-09-21,1000000,0,0,5000,0,0,500,21,10500,50,54,2700,20,884,17680,10,1288,12880,3,16149,48447,2,13111,26222
2019-09-18,1000000,0,0,5000,1,5000,500,16,8000,50,26,1300,20,809,16180,10,866,8660,3,13958,41874,2,8491,16982
2019-09-14,1000000,0,0,5000,0,0,500,25,12500,50,47,2350,20,857,17140,10,1095,10950,3,14879,44637,2,10984,21968
2019-09-11,1000000,0,0,5000,0,0,500,9,4500,50,30,1500,20,584,11680,10,834,8340,3,9766,29298,2,8836,17672
2019-09-07,1000000,0,0,5000,0,0,500,13,6500,50,38,1900,20,898,17960,10,1200,12000,3,16059,48177,2,11334,22668
2019-09-04,1000000,0,0,5000,1,5000,500,14,7000,50,28,1400,20,604,12080,10,827,8270,3,10463,31389,2,8535,17070
2019-08-31,1000000,0,0,5000,0,0,500,19,9500,50,43,2150,20,812,16240,10,1072,10720,3,13787,41361,2,11279,22558
2019-08-28,1000000,0,0,5000,0,0,500,8,4000,50,25,1250,20,529,10580,10,655,6550,3,10062,30186,2,6763,13526
2019-08-24,1000000,0,0,5000,2,10000,500,17,8500,50,46,2300,20,1041,20820,10,953,9530,3,17488,52464,2,9278,18556
2019-08-21,1000000,0,0,5000,0,0,500,19,9500,50,57,2850,20,944,18880,10,1140,11400,3,16465,49395,2,11404,22808
2019-08-17,1000000,0,0,5000,3,15000,500,22,11000,50,47,2350,20,1158,23160,10,1708,17080,3,20703,62109,2,17152,34304
2019-08-14,1000000,0,0,5000,2,10000,500,21,10500,50,67,3350,20,973,19460,10,1476,14760,3,17479,52437,2,14140,28280
2019-08-10,1000000,0,0,5000,2,10000,500,23,11500,50,68,3400,20,1085,21700,10,1574,15740,3,18822,56466,2,15608,31216
2019-08-07,1000000,0,0,5000,0,0,500,17,8500,50,38,1900,20,929,18580,10,1285,12850,3,15295,45885,2,12784,25568
2019-08-03,1000000,0,0,5000,0,0,500,18,9000,50,71,3550,20,1095,21900,10,1533,15330,3,19233,57699,2,15293,30586
2019-07-31,1000000,0,0,5000,1,5000,500,13,6500,50,40,2000,20,682,13640,10,839,8390,3,11526,34578,2,9148,18296
2019-07-27,1000000,0,0,5000,0,0,500,35,17500,50,83,4150,20,1461,29220,10,1931,19310,3,21873,65619,2,16137,32274
2019-07-24,1000000,0,0,5000,0,0,500,11,5500,50,37,1850,20,710,14200,10,804,8040,3,12890,38670,2,7968,15936
2019-07-20,1000000,1,1000000,5000,1,5000,500,13,6500,50,54,2700,20,993,19860,10,1475,14750,3,16368,49104,2,15428,30856
2019-07-17,1000000,0,0,5000,0,0,500,17,8500,50,31,1550,20,691,13820,10,765,7650,3,12463,37389,2,7472,14944
2019-07-13,1000000,0,0,5000,0,0,500,26,13000,50,69,3450,20,983,19660,10,1343,13430,3,17664,52992,2,13113,26226
2019-07-10,1000000,0,0,5000,0,0,500,26,13000,50,24,1200,20,890,17800,10,807,8070,3,14675,44025,2,7299,14598
2019-07-06,1000000,0,0,5000,0,0,500,13,6500,50,47,2350,20,901,18020,10,1041,10410,3,16259,48777,2,10840,21680
2019-07-03,1000000,0,0,5000,1,5000,500,29,14500,50,64,3200,20,1112,22240,10,1547,15470,3,15106,45318,2,10635,21270
2019-06-29,1000000,0,0,5000,0,0,500,18,9000,50,40,2000,20,845,16900,10,1062,10620,3,14336,43008,2,10425,20850
2019-06-26,1000000,0,0,5000,0,0,500,16,8000,50,46,2300,20,677,13540,10,962,9620,3,11914,35742,2,9286,18572
2019-06-22,1000000,1,1000000,5000,0,0,500,15,7500,50,35,1750,20,917,18340,10,1054,10540,3,16101,48303,2,9421,18842
2019-06-19,1000000,0,0,5000,0,0,500,16,8000,50,34,1700,20,571,11420,10,915,9150,3,11322,33966,2,10601,21202
2019-06-15,1000000,0,0,5000,1,5000,500,16,8000,50,34,1700,20,833,16660,10,1079,10790,3,13446,40338,2,11183,22366
2019-06-12,1000000,0,0,5000,0,0,500,15,7500,50,31,1550,20,879,17580,10,799,7990,3,13645,40935,2,7396,14792
2019-06-08,1000000,1,1000000,5000,2,10000,500,18,9000,50,53,2650,20,818,16360,10,1223,12230,3,14143,42429,2,13129,26258
2019-06-05,1000000,0,0,5000,0,0,500,21,10500,50,49,2450,20,1071,21420,10,952,9520,3,15304,45912,2,7697,15394
2019-06-01,1000000,0,0,5000,0,0,500,12,6000,50,48,2400,20,914,18280,10,1178,11780,3,15867,47601,2,10063,20126
2019-05-29,1000000,0,0,5000,0,0,500,11,5500,50,36,1800,20,644,12880,10,1099,10990,3,11237,33711,2,10738,21476
2019-05-25,1000000,0,0,5000,1,5000,500,15,7500,50,41,2050,20,881,17620,10,1175,11750,3,14935,44805,2,11766,23532
2019-05-22,1000000,0,0,5000,0,0,500,18,9000,50,23,1150,20,548,10960,10,778,7780,3,9783,29349,2,7464,14928
2019-05-18,1000000,0,0,5000,0,0,500,20,10000,50,45,2250,20,982,19640,10,1456,14560,3,16835,50505,2,14519,29038
2019-05-15,1000000,1,1000000,5000,0,0,500,13,6500,50,38,1900,20,642,12840,10,819,8190,3,11393,34179,2,7985,15970
2019-05-11,1000000,0,0,5000,0,0,500,24,12000,50,78,3900,20,1350,27000,10,1777,17770,3,21592,64776,2,15951,31902
2019-05-08,1000000,1,1000000,5000,0,0,500,34,17000,50,55,2750,20,1233,24660,10,1345,13450,3,17062,51186,2,10774,21548
2019-05-04,1000000,0,0,5000,3,15000,500,37,18500,50,53,2650,20,1977,39540,10,1348,13480,3,23501,70503,2,12675,25350
2019-05-01,1000000,0,0,5000,1,5000,500,9,4500,50,51,2550,20,713,14260,10,987,9870,3,11220,33660,2,10238,20476
2019-04-27,1000000,0,0,5000,1,5000,500,14,7000,50,54,2700,20,913,18260,10,1534,15340,3,16507,49521,2,13346,26692
2019-04-24,1000000,0,0,5000,1,5000,500,17,8500,50,42,2100,20,649,12980,10,864,8640,3,11544,34632,2,8826,17652
2019-04-20,1000000,0,0,5000,1,5000,500,25,12500,50,65,3250,20,1447,28940,10,1896,18960,3,21701,65103,2,15322,30644
2019-04-17,1000000,0,0,5000,0,0,500,12,6000,50,16,800,20,615,12300,10,762,7620,3,10629,31887,2,7130,14260
2019-04-13,1000000,0,0,5000,1,5000,500,15,7500,50,53,2650,20,1054,21080,10,1423,14230,3,17399,52197,2,13552,27104
2019-04-10,1000000,0,0,5000,0,0,500,6,3000,50,39,1950,20,688,13760,10,1013,10130,3,12994,38982,2,9693,19386
2019-04-06,1000000,0,0,5000,0,0,500,30,15000,50,71,3550,20,1134,22680,10,1731,17310,3,19920,59760,2,15920,31840
2019-04-03,1000000,0,0,5000,0,0,500,22,11000,50,40,2000,20,889,17780,10,1273,12730,3,14261,42783,2,11967,23934
2019-03-30,1000000,1,1000000,5000,0,0,500,24,12000,50,55,2750,20,1138,22760,10,1338,13380,3,19846,59538,2,12548,25096
2019-03-27,1000000,0,0,5000,0,0,500,5,2500,50,22,1100,20,588,11760,10,741,7410,3,10373,31119,2,7411,14822
2019-03-24,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-23,1000000,1,1000000,5000,0,0,500,12,6000,50,30,1500,20,891,17820,10,1365,13650,3,15857,47571,2,13774,27548
2019-03-20,1000000,0,0,5000,0,0,500,23,11500,50,76,3800,20,900,18000,10,1474,14740,3,13842,41526,2,12540,25080
2019-03-16,1000000,0,0,5000,0,0,500,22,11000,50,54,2700,20,1221,24420,10,1366,13660,3,21365,64095,2,13416,26832
2019-03-13,1000000,0,0,5000,0,0,500,7,3500,50,32,1600,20,564,11280,10,739,7390,3,9440,28320,2,7679,15358
2019-03-09,1000000,0,0,5000,0,0,500,7,3500,50,43,2150,20,872,17440,10,1161,11610,3,15725,47175,2,11600,23200
2019-03-06,1000000,0,0,5000,0,0,500,7,3500,50,28,1400,20,562,11240,10,758,7580,3,10574,31722,2,7623,15246
2019-03-02,1000000,0,0,5000,0,0,500,17,8500,50,50,2500,20,871,17420,10,1154,11540,3,14791,44373,2,11554,23108
2019-02-27,1000000,0,0,5000,0,0,500,8,4000,50,24,1200,20,555,11100,10,730,7300,3,9505,28515,2,6826,13652
2019-02-23,1000000,0,0,5000,1,5000,500,54,27000,50,66,3300,20,2206,44120,10,1882,18820,3,33201,99603,2,18246,36492
2019-02-20,1000000,0,0,5000,0,0,500,15,7500,50,61,3050,20,989,19780,10,1479,14790,3,17091,51273,2,12699,25398
2019-02-16,1000000,0,0,5000,0,0,500,15,7500,50,47,2350,20,1172,23440,10,1437,14370,3,19504,58512,2,13278,26556
2019-02-13,1000000,0,0,5000,0,0,500,21,10500,50,41,2050,20,841,16820,10,1268,12680,3,14948,44844,2,12276,24552
2019-02-09,1000000,1,1000000,5000,0,0,500,25,12500,50,67,3350,20,1124,22480,10,1735,17350,3,19958,59874,2,15344,30688
2019-02-06,1000000,0,0,5000,0,0,500,20,10000,50,73,3650,20,1160,23200,10,1795,17950,3,17100,51300,2,14672,29344
2019-02-02,1000000,0,0,5000,0,0,500,21,10500,50,52,2600,20,1096,21920,10,1423,14230,3,18711,56133,2,14298,28596
2019-01-30,1000000,0,0,5000,0,0,500,11,5500,50,30,1500,20,648,12960,10,861,8610,3,11930,35790,2,8895,17790
2019-01-26,1000000,0,0,5000,0,0,500,27,13500,50,53,2650,20,1358,27160,10,1288,12880,3,22710,68130,2,12327,24654
2019-01-23,1000000,0,0,5000,0,0,500,16,8000,50,32,1600,20,570,11400,10,782,7820,3,10105,30315,2,8499,16998
2019-01-19,1000000,0,0,5000,1,5000,500,19,9500,50,52,2600,20,1056,21120,10,1516,15160,3,17816,53448,2,14926,29852
2019-01-16,1000000,0,0,5000,0,0,500,12,6000,50,33,1650,20,755,15100,10,1129,11290,3,12752,38256,2,11225,22450
2019-01-12,1000000,0,0,5000,1,5000,500,35,17500,50,87,4350,20,1486,29720,10,2011,20110,3,22227,66681,2,16312,32624
2019-01-09,1000000,0,0,5000,0,0,500,9,4500,50,30,1500,20,728,14560,10,1050,10500,3,12802,38406,2,9613,19226
2019-01-05,1000000,0,0,5000,1,5000,500,16,8000,50,47,2350,20,912,18240,10,1407,14070,3,16294,48882,2,14002,28004
2019-01-02,1000000,0,0,5000,0,0,500,6,3000,50,26,1300,20,609,12180,10,810,8100,3,10781,32343,2,8597,17194
2018-12-29,1000000,0,0,5000,1,5000,500,26,13000,50,47,2350,20,968,19360,10,1062,10620,3,15522,46566,2,10362,20724
2018-12-26,1000000,0,0,5000,0,0,500,13,6500,50,25,1250,20,528,10560,10,670,6700,3,8673,26019,2,8360,16720
2018-12-22,1000000,0,0,5000,1,5000,500,25,12500,50,45,2250,20,941,18820,10,1428,14280,3,16557,49671,2,15020,30040
2018-12-19,1000000,0,0,5000,2,10000,500,34,17000,50,71,3550,20,1166,23320,10,1484,14840,3,16575,49725,2,10805,21610
2018-12-15,1000000,0,0,5000,0,0,500,11,5500,50,42,2100,20,864,17280,10,1358,13580,3,15724,47172,2,13041,26082
2018-12-12,1000000,1,1000000,5000,0,0,500,19,9500,50,33,1650,20,991,19820,10,719,7190,3,14584,43752,2,6883,13766
2018-12-08,1000000,0,0,5000,0,0,500,27,13500,50,63,3150,20,1062,21240,10,1865,18650,3,18250,54750,2,15674,31348
